date,quarter,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,department_finishing ,department_sweing
1/26/2015,Quarter4,Monday,12,0.863013699,0.022841657,0,0.0625,0,0,0,0,9,0.604001478,1,0
1/26/2015,Quarter4,Monday,5,0.931506849,0.338753388,0.048352219,0.398148148,0.015555556,0,0,0,58,0.582279603,0,1
1/26/2015,Quarter4,Monday,9,0.863013699,0.507549361,0.04943344,0.402777778,0.011111111,0,0,0,58,0.526550222,0,1
1/26/2015,Quarter4,Monday,12,0.863013699,0.239256678,0.057823718,0.236111111,0.011111111,0,0,0,34,0.526349823,0,1
1/26/2015,Quarter4,Monday,7,0.794520548,0.02013163,0,0.055555556,0,0,0,0,8,0.465305561,1,0
1/26/2015,Quarter4,Monday,8,0.726027397,0.235965931,0.065695009,0.013888889,0.006388889,0,0,0,52,0.413245354,0,1
1/26/2015,Quarter4,Monday,11,0.383561644,0.487417731,0.032393392,0.395833333,0.006388889,0,0,0,57,0.131225113,0,1
1/27/2015,Quarter4,Tuesday,2,0.931506849,0.379790941,0.070711876,0.263888889,0.033055556,0,0,0,57,0.864438085,0,1
1/27/2015,Quarter4,Tuesday,3,0.931506849,0.379790941,0.056180261,0.263888889,0.033055556,0,0,0,57,0.864438085,0,1
1/27/2015,Quarter4,Tuesday,10,1,0.02013163,0,0.055555556,0,0,0,0,12,0.841090974,1,0
1/27/2015,Quarter4,Tuesday,4,1,0.027100271,0,0.055555556,0,0,0,0,12,0.797218895,1,0
1/27/2015,Quarter4,Tuesday,5,0.589041096,0.024196671,0,0.055555556,0,0,0,0,12,0.781164314,1,0
1/27/2015,Quarter4,Tuesday,10,1,0.379790941,0.0490442,0.259259259,0.019444444,0,0,0,56,0.75155094,0,1
1/27/2015,Quarter4,Tuesday,3,0.931506849,0.02013163,0,0.055555556,0,0,0,0,12,0.708409651,1,0
1/27/2015,Quarter4,Tuesday,4,1,0.379790941,0.047833232,0.261574074,0.016666667,0,0,0,56.5,0.695370407,0,1
1/27/2015,Quarter4,Tuesday,8,0.794520548,0.02013163,0,0.037037037,0,0,0,0,8,0.689895978,1,0
1/27/2015,Quarter4,Tuesday,12,0.863013699,0.024196671,0,0.041666667,0,0,0,0,9,0.665195419,1,0
1/27/2015,Quarter4,Tuesday,7,0.589041096,0.024196671,0,0.037037037,0,0,0,0,8,0.642625027,1,0
1/27/2015,Quarter4,Tuesday,1,0.931506849,0.387921022,0.080918606,0.268518519,0.015277778,0,0,0,58,0.638927801,0,1
1/27/2015,Quarter4,Tuesday,2,0.931506849,0.02013163,0,0.046296296,0,0,0,0,10,0.625098123,1,0
1/27/2015,Quarter4,Tuesday,1,0.931506849,0.02013163,0,0.046296296,0,0,0,0,10,0.613989919,1,0
1/27/2015,Quarter4,Tuesday,9,0.863013699,0.507549361,0.055964017,0.268518519,0.013888889,0,0,0,58,0.526292858,0,1
1/27/2015,Quarter4,Tuesday,12,0.863013699,0.239256678,0.063229824,0.157407407,0.011111111,0,0,0,34,0.526043063,0,1
1/27/2015,Quarter4,Tuesday,8,0.794520548,0.235965931,0.042210881,0.009259259,0.006388889,0,0,0,52,0.469816873,0,1
1/27/2015,Quarter4,Tuesday,6,1,0.532326752,0.014618113,0.148148148,0.009444444,0,0,0,32,0.438827784,0,1
1/27/2015,Quarter4,Tuesday,6,1,0,0,0.037037037,0,0,0,0,8,0.438457745,1,0
1/27/2015,Quarter4,Tuesday,5,0.589041096,0.346302749,0.062927082,0.268518519,0.008333333,0,0,0,58,0.300349894,0,1
1/27/2015,Quarter4,Tuesday,11,0.589041096,0.876500194,0.055445031,0.25,0.006388889,0,0,0,54,0.154230467,0,1
1/28/2015,Quarter4,Wednesday,2,1,0.379790941,0.067424963,0.263888889,0.025,0,0,0,57,0.864438085,0,1
1/28/2015,Quarter4,Wednesday,3,1,0.379790941,0.058385953,0.263888889,0.031388889,0,0,0,57,0.864438085,0,1
1/28/2015,Quarter4,Wednesday,6,0.383561644,0,0,0.069444444,0,0,0,0,15,0.838866828,1,0
1/28/2015,Quarter4,Wednesday,1,0.931506849,0.02013163,0,0.046296296,0,0,0,0,10,0.802829383,1,0
1/28/2015,Quarter4,Wednesday,2,1,0.02013163,0,0.069444444,0,0,0,0,15,0.753910683,1,0
1/28/2015,Quarter4,Wednesday,10,1,0.379790941,0.050817403,0.259259259,0.016666667,0,0,0,56,0.695617898,0,1
1/28/2015,Quarter4,Wednesday,1,0.931506849,0.387921022,0.080788859,0.268518519,0.0225,0,0,0,58,0.6954261,0,1
1/28/2015,Quarter4,Wednesday,10,1,0.02013163,0,0.046296296,0,0,0,0,10,0.684341876,1,0
1/28/2015,Quarter4,Wednesday,5,0.726027397,0.346302749,0.045195052,0.268518519,0.024444444,0,0,0,58,0.639233716,0,1
1/28/2015,Quarter4,Wednesday,4,1,0.379790941,0.058039962,0.261574074,0.013888889,0,0,0,56.5,0.639183186,0,1
1/28/2015,Quarter4,Wednesday,12,0.931506849,0.022841657,0,0.041666667,0,0,0,0,9,0.588509342,1,0
1/28/2015,Quarter4,Wednesday,9,0.863013699,0.507549361,0.057953464,0.268518519,0.0175,0,0,0,58,0.582913003,0,1
1/28/2015,Quarter4,Wednesday,12,0.931506849,0.239256678,0.061802612,0.138888889,0.0125,0,0,0,35,0.582563664,0,1
1/28/2015,Quarter4,Wednesday,4,1,0.027100271,0,0.055555556,0,0,0,0,12,0.551388018,1,0
1/28/2015,Quarter4,Wednesday,8,0.794520548,0.024196671,0,0.037037037,0,0,0,0,8,0.360455976,1,0
1/28/2015,Quarter4,Wednesday,11,0.589041096,0.332946187,0.061110631,0.226851852,0.012777778,0,0,0,54,0.300949808,0,1
1/28/2015,Quarter4,Wednesday,8,0.863013699,0.681184669,0.014531615,0.240740741,0,0,0,0,52,0.263876556,0,1
1/28/2015,Quarter4,Wednesday,6,0.383561644,0.307588076,0.022100164,0.069444444,0.006388889,0,0,0,32,0.230385118,0,1
1/28/2015,Quarter4,Wednesday,7,0.726027397,0.02013163,0,0.037037037,0,0,0,0,8,0.194702217,1,0
1/28/2015,Quarter4,Wednesday,7,0.726027397,0.399535424,0.041432402,0.25462963,0,0,0,0,55,0.058222615,0,1
1/28/2015,Quarter4,Wednesday,11,0.589041096,0,0,0.037037037,0,0,0,0,8,0.028948457,1,0
1/29/2015,Quarter5,Thursday,2,1,0.379790941,0.061240377,0.263888889,0.031388889,0,0,0,57,0.864438085,0,1
1/29/2015,Quarter5,Thursday,4,1,0.027100271,0,0.046296296,0,0,0,0,10,0.851773144,1,0
1/29/2015,Quarter5,Thursday,3,1,0.379790941,0.055661275,0.263888889,0.027777778,0,0,0,57,0.808001143,0,1
1/29/2015,Quarter5,Thursday,4,1,0.379790941,0.062451345,0.266203704,0.024444444,0,0,0,57.5,0.752306792,0,1
1/29/2015,Quarter5,Thursday,10,1,0.379790941,0.047054753,0.259259259,0.024444444,0,0,0,56,0.75155094,0,1
1/29/2015,Quarter5,Thursday,6,0.589041096,0,0,0.046296296,0,0,0,0,10,0.750276866,1,0
1/29/2015,Quarter5,Thursday,8,0.794520548,0.024196671,0,0.037037037,0,0,0,0,8,0.726089269,1,0
1/29/2015,Quarter5,Thursday,11,0.726027397,0,0,0.037037037,0,0,0,0,8,0.711463937,1,0
1/29/2015,Quarter5,Thursday,10,1,0.02013163,0,0.046296296,0,0,0,0,10,0.70285555,1,0
1/29/2015,Quarter5,Thursday,1,0.931506849,0.02013163,0,0.046296296,0,0,0,0,10,0.699152815,1,0
1/29/2015,Quarter5,Thursday,1,0.931506849,0.387921022,0.06828994,0.268518519,0.0225,0,0,0,58,0.6954261,0,1
1/29/2015,Quarter5,Thursday,9,0.863013699,0.507549361,0.050601159,0.268518519,0.014722222,0,0,0,58,0.695209626,0,1
1/29/2015,Quarter5,Thursday,5,0.794520548,0.346302749,0.043897587,0.273148148,0.0225,0,0,0,59,0.639165202,0,1
1/29/2015,Quarter5,Thursday,2,1,0.02013163,0,0.046296296,0,0,0,0,10,0.608557989,1,0
1/29/2015,Quarter5,Thursday,12,0.931506849,0.239256678,0.062105354,0.162037037,0.0125,0,0,0,35,0.582973409,0,1
1/29/2015,Quarter5,Thursday,12,0.931506849,0.022841657,0,0.041666667,0,0,0,0,9,0.452178539,1,0
1/29/2015,Quarter5,Thursday,11,0.726027397,0.332946187,0.069241415,0.166666667,0.012777778,0,0,0,51,0.413757622,0,1
1/29/2015,Quarter5,Thursday,6,0.589041096,0.307588076,0.031009428,0.152777778,0.006388889,0,0,0,33,0.300442742,0,1
1/29/2015,Quarter5,Thursday,3,1,0.02013163,0,0.037037037,0,0,0,0,8,0.291852011,1,0
1/29/2015,Quarter5,Thursday,7,0.794520548,0.399535424,0.035896549,0.25462963,0,0,0,0,55,0.286686978,0,1
1/31/2015,Quarter5,Saturday,3,1,0.379790941,0.049130698,0.268518519,0.031388889,0,0,0,58,0.864694151,0,1
1/31/2015,Quarter5,Saturday,2,1,0.379790941,0.060418649,0.263888889,0.031388889,0,0,0,57,0.864438085,0,1
1/31/2015,Quarter5,Saturday,2,1,0.02013163,0,0.046296296,0,0,0,0,10,0.83245126,1,0
1/31/2015,Quarter5,Saturday,3,1,0.02013163,0,0.037037037,0,0,0,0,8,0.83245126,1,0
1/31/2015,Quarter5,Saturday,4,1,0.02013163,0,0.046296296,0,0,0,0,10,0.83245126,1,0
1/31/2015,Quarter5,Saturday,10,1,0.02013163,0,0.046296296,0,0,0,0,10,0.83245126,1,0
1/31/2015,Quarter5,Saturday,1,0.931506849,0.02013163,0,0.069444444,0,0,0,0,15,0.83245126,1,0
1/31/2015,Quarter5,Saturday,9,0.931506849,0.02013163,0,0.009259259,0,0,0,0,2,0.83245126,1,0
1/31/2015,Quarter5,Saturday,12,0.931506849,0.022841657,0,0.041666667,0,0,0,0,9,0.83245126,1,0
1/31/2015,Quarter5,Saturday,5,0.863013699,0.02013163,0,0.009259259,0,0,0,0,2,0.83245126,1,0
1/31/2015,Quarter5,Saturday,7,0.863013699,0.02013163,0,0.046296296,0,0,0,0,10,0.83245126,1,0
1/31/2015,Quarter5,Saturday,8,0.794520548,0.02013163,0,0.037037037,0,0,0,0,8,0.83245126,1,0
1/31/2015,Quarter5,Saturday,11,0.794520548,0.02013163,0,0.023148148,0,0,0,0,5,0.83245126,1,0
1/31/2015,Quarter5,Saturday,6,0.726027397,0.02013163,0,0.046296296,0,0,0,0,10,0.83245126,1,0
1/31/2015,Quarter5,Saturday,10,1,0.379790941,0.048265721,0.259259259,0.025833333,0,0,0,56,0.774226497,0,1
1/31/2015,Quarter5,Saturday,4,1,0.379790941,0.061932359,0.256944444,0.024444444,0,0,0,57.5,0.752010275,0,1
1/31/2015,Quarter5,Saturday,9,0.931506849,0.507549361,0.04679526,0.263888889,0.0225,0,0,0,57,0.695706294,0,1
1/31/2015,Quarter5,Saturday,1,0.931506849,0.387921022,0.064959779,0.268518519,0.0225,0,0,0,58,0.6954261,0,1
1/31/2015,Quarter5,Saturday,12,0.931506849,0.239256678,0.052287864,0.162037037,0.0125,0,0,0,35,0.582973409,0,1
1/31/2015,Quarter5,Saturday,5,0.863013699,0.928958575,0.012196177,0.226851852,0.015555556,0,0,0,59,0.477098216,0,1
1/31/2015,Quarter5,Saturday,11,0.794520548,0.332946187,0.061283626,0.25,0.013611111,0,0,0,54,0.469637569,0,1
1/31/2015,Quarter5,Saturday,6,0.726027397,0.307588076,0.034555834,0.152777778,0.006388889,0,0,0,33,0.413885052,0,1
1/31/2015,Quarter5,Saturday,7,0.863013699,0.399535424,0.047962979,0.259259259,0,0,0,0,56,0.174939978,0,1
1/31/2015,Quarter5,Saturday,8,0.589041096,0.399535424,0.049476689,0.25,0,0,0,0,54,0.060084773,0,1
02-01-15,Quarter1,Sunday,8,0.794520548,0.024196671,0,0.037037037,0,0,0,0,8,0.877217697,1,0
02-01-15,Quarter1,Sunday,2,1,0.379790941,0.0603754,0.266203704,0.031388889,0,0,0,57.5,0.864935299,0,1
02-01-15,Quarter1,Sunday,1,1,0.387921022,0.068419687,0.118055556,0.031388889,0,0,0,58.5,0.864631657,0,1
02-01-15,Quarter1,Sunday,1,0.931506849,0.02013163,0,0.087962963,0,0,0,0,19,0.808286044,1,0
02-01-15,Quarter1,Sunday,3,1,0.379790941,0.048611712,0.263888889,0.027777778,0,0,0,57,0.808001143,0,1
02-01-15,Quarter1,Sunday,2,1,0.02013163,0,0.046296296,0,0,0,0,10,0.765802038,1,0
02-01-15,Quarter1,Sunday,7,0.863013699,0.02013163,0,0.083333333,0,0,0,0,18,0.742601993,1,0
02-01-15,Quarter1,Sunday,10,1,0.02013163,0,0.046296296,0,0,0,0,10,0.736180161,1,0
02-01-15,Quarter1,Sunday,10,1,0.379790941,0.055445031,0.259259259,0.020833333,0,0,0,56,0.695617898,0,1
02-01-15,Quarter1,Sunday,4,1,0.379790941,0.063662313,0.270833333,0.016666667,0,0,0,58.5,0.695146298,0,1
02-01-15,Quarter1,Sunday,4,1,0.027100271,0,0.055555556,0,0,0,0,12,0.689457414,1,0
02-01-15,Quarter1,Sunday,9,0.931506849,0.507549361,0.055445031,0.268518519,0.0125,0,0,0,58,0.582913003,0,1
02-01-15,Quarter1,Sunday,12,0.931506849,0.239256678,0.055185538,0.055555556,0.0125,0,0,0,35,0.582752363,0,1
02-01-15,Quarter1,Sunday,12,0.931506849,0.022841657,0,0.041666667,0,0,0,0,9,0.528864616,1,0
02-01-15,Quarter1,Sunday,11,0.863013699,0.332946187,0.051552634,0.236111111,0.020833333,0,0,0,54,0.526431256,0,1
02-01-15,Quarter1,Sunday,6,0.794520548,0.307588076,0.03810224,0.152777778,0.007222222,0,0,0,33,0.470606208,0,1
02-01-15,Quarter1,Sunday,8,0.726027397,0.413472706,0.051725629,0.25462963,0,0,0,0,55,0.262893106,0,1
02-01-15,Quarter1,Sunday,7,0.863013699,0.413472706,0.060548395,0.259259259,0,0,0,0,56,0.200565774,0,1
02-01-15,Quarter1,Sunday,6,0.726027397,0,0,0.046296296,0,0,0,0,10,0.090739016,1,0
02-02-15,Quarter1,Monday,1,1,0.387921022,0.730127152,0.270833333,0.031388889,0,0,0,58.5,0.864857457,0,1
02-02-15,Quarter1,Monday,9,0.931506849,0.02013163,0,0.037037037,0,0,0,0,8,0.857717254,1,0
02-02-15,Quarter1,Monday,2,1,0.379790941,0.924876741,0.270833333,0.024444444,0,0,0,58.5,0.751583242,0,1
02-02-15,Quarter1,Monday,3,1,0.379790941,0.919730127,0.263888889,0.019444444,0,0,0,57,0.7515642,0,1
02-02-15,Quarter1,Monday,10,1,0.379790941,0.931580313,0.259259259,0.024444444,0,0,0,56,0.75155094,0,1
02-02-15,Quarter1,Monday,10,1,0.02013163,0,0.046296296,0,0,0,0,10,0.70285555,1,0
02-02-15,Quarter1,Monday,4,1,0.027100271,0,0.055555556,0,0,0,0,12,0.649046859,1,0
02-02-15,Quarter1,Monday,12,1,0.239256678,0.530274198,0.138888889,0.0175,0,0,0,35,0.639084266,0,1
02-02-15,Quarter1,Monday,4,1,0.379790941,1,0.229166667,0.013888889,0,0,0,56.5,0.639074413,0,1
02-02-15,Quarter1,Monday,9,0.931506849,0.507549361,0.388893694,0.268518519,0.015277778,0,0,0,58,0.63858948,0,1
02-02-15,Quarter1,Monday,12,0.931506849,0.022841657,0,0.041666667,0,0,0,0,9,0.571467991,1,0
02-02-15,Quarter1,Monday,11,0.863013699,0.341656988,0.423492777,0.25,0.016666667,0,0,0,54,0.526306324,0,1
02-02-15,Quarter1,Monday,6,0.863013699,0.307588076,0.12905458,0.152777778,0.008333333,0,0,0,33,0.526257151,0,1
02-02-15,Quarter1,Monday,8,0.794520548,0.024196671,0,0.037037037,0,0,0,0,8,0.370206198,1,0
02-02-15,Quarter1,Monday,1,0.931506849,0.02013163,0,0.087962963,0,0,0,0,19,0.305493664,1,0
02-02-15,Quarter1,Monday,5,0.589041096,0.526519551,0.036285788,0.268518519,0,0,0,0,58,0.301214167,0,1
02-02-15,Quarter1,Monday,7,0.863013699,0.413472706,0.116685408,0.259259259,0,0,0,0,56,0.069471115,0,1
02-02-15,Quarter1,Monday,6,0.726027397,0,0,0.046296296,0,0,0,0,10,0.052583933,1,0
02-02-15,Quarter1,Monday,8,0.794520548,0.413472706,0.062062105,0.25462963,0,0,0,0,55,0.030757107,0,1
02-03-15,Quarter1,Tuesday,2,1,0.02013163,0,0.092592593,0,0,0,0,20,0.865775872,1,0
02-03-15,Quarter1,Tuesday,1,1,0.379790941,0.064873281,0.266203704,0.031388889,0,0,0,57.5,0.864199165,0,1
02-03-15,Quarter1,Tuesday,10,1,0.379790941,0.051379638,0.259259259,0.025,0,0,0,56,0.864172874,0,1
02-03-15,Quarter1,Tuesday,1,1,0.02013163,0,0.046296296,0,0,0,0,10,0.858370402,1,0
02-03-15,Quarter1,Tuesday,8,0.863013699,0.024196671,0,0.037037037,0,0,0,0,8,0.838216813,1,0
02-03-15,Quarter1,Tuesday,3,1,0.379790941,0.048092726,0.263888889,0.027777778,0,0,0,57,0.808001143,0,1
02-03-15,Quarter1,Tuesday,2,1,0.379790941,0.062797336,0.268518519,0.027777778,0,0,0,58,0.807770683,0,1
02-03-15,Quarter1,Tuesday,9,0.931506849,0.02013163,0,0.050925926,0,0,0,0,11,0.77390807,1,0
02-03-15,Quarter1,Tuesday,4,1,0.379790941,0.01470461,0.210648148,0.0175,0,0,0,56.5,0.639121099,0,1
02-03-15,Quarter1,Tuesday,12,1,0.239256678,0.044503071,0.078703704,0.013888889,0,0,0,35,0.63892307,0,1
02-03-15,Quarter1,Tuesday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.614071367,1,0
02-03-15,Quarter1,Tuesday,9,0.931506849,0.507549361,0.046276274,0.268518519,0.009444444,0,0,0,58,0.582913003,0,1
02-03-15,Quarter1,Tuesday,11,0.863013699,0.433797909,0.040913416,0.222222222,0.016666667,0,0,0,54,0.526436485,0,1
02-03-15,Quarter1,Tuesday,6,0.863013699,0.307588076,0.039486204,0.155092593,0.008333333,0,0,0,33.5,0.526065472,0,1
02-03-15,Quarter1,Tuesday,8,0.863013699,0.413472706,0.058948188,0.256944444,0,0,0,0,55.5,0.397820288,0,1
02-03-15,Quarter1,Tuesday,7,0.863013699,0.413472706,0.070884872,0.259259259,0,0,0,0,56,0.347131233,0,1
02-03-15,Quarter1,Tuesday,4,1,0.027100271,0,0.055555556,0,0,0,0,12,0.34260015,1,0
02-03-15,Quarter1,Tuesday,6,0.863013699,0,0,0.037037037,0,0,0,0,8,0.295141242,1,0
02-03-15,Quarter1,Tuesday,5,0.726027397,0.526519551,0.017948274,0.268518519,0,0,0,0,58,0.204646875,0,1
02-04-15,Quarter1,Wednesday,2,1,0.379790941,0.054623302,0.266203704,0.027777778,0,0,0,57.5,0.920881486,0,1
02-04-15,Quarter1,Wednesday,3,1,0.379790941,0.041864891,0.263888889,0.031388889,0,0,0,57,0.864438085,0,1
02-04-15,Quarter1,Wednesday,10,1,0.379790941,0.04791973,0.259259259,0.031388889,0,0,0,56,0.864172874,0,1
02-04-15,Quarter1,Wednesday,2,1,0.02013163,0,0.083333333,0,0,0,0,18,0.82669145,0,0
02-04-15,Quarter1,Wednesday,1,1,0.02013163,0,0.046296296,0,0,0,0,10,0.78431571,0,0
02-04-15,Quarter1,Wednesday,8,0.863013699,0.024196671,0,0.115740741,0,0,0,0,25,0.769185247,0,0
02-04-15,Quarter1,Wednesday,1,1,0.379790941,0.066257244,0.266203704,0.024444444,0,0,0,57.5,0.751570657,0,1
02-04-15,Quarter1,Wednesday,12,1,0.239256678,0.047314246,0.157407407,0.010555556,0,0,0,34,0.639084266,0,1
02-04-15,Quarter1,Wednesday,9,1,0.379790941,0.046968255,0.268518519,0.013888889,0,0,0,58,0.63858948,0,1
02-04-15,Quarter1,Wednesday,7,0.863013699,0.02013163,0,0.037037037,0,0,0,0,8,0.615841287,0,0
02-04-15,Quarter1,Wednesday,9,0.931506849,0.02013163,0,0.037037037,0,0,0,0,8,0.588070778,0,0
02-04-15,Quarter1,Wednesday,6,0.863013699,0.307588076,0.040697172,0.12962963,0.008333333,0,0,0,33,0.526658481,0,1
02-04-15,Quarter1,Wednesday,7,0.863013699,0.413472706,0.063619064,0.268518519,0,0,0,0,58,0.526547571,0,1
02-04-15,Quarter1,Wednesday,11,0.863013699,0.138404955,0.045065306,0.236111111,0.016666667,0,0,0,53,0.526171783,0,1
02-04-15,Quarter1,Wednesday,8,0.863013699,0.507549361,0.05397457,0.263888889,0,0,0,0,57,0.526009662,0,1
02-04-15,Quarter1,Wednesday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.511823265,1,0
02-04-15,Quarter1,Wednesday,5,0.794520548,0.526519551,0.014099126,0.224537037,0,0.3,0.222222222,0,58.5,0.47041194,0,1
02-04-15,Quarter1,Wednesday,6,0.863013699,0,0,0.037037037,0,0,0,0,8,0.336021687,0,0
02-04-15,Quarter1,Wednesday,4,0.383561644,0.526519551,0.012412421,0.233796296,0.006388889,0.5,0.333333333,0,55.5,0.131946228,0,1
02-05-15,Quarter1,Thursday,2,1,0.379790941,0.05622351,0.261574074,0.031388889,0,0,0,56.5,0.864681235,0,1
02-05-15,Quarter1,Thursday,1,1,0.379790941,0.064224548,0.266203704,0.031388889,0,0,0,57.5,0.864199165,0,1
02-05-15,Quarter1,Thursday,10,1,0.379790941,0.044935559,0.259259259,0.031388889,0,0,0,56,0.864172874,0,1
02-05-15,Quarter1,Thursday,2,1,0.02013163,0,0.101851852,0,0,0,0,22,0.86409281,0,0
02-05-15,Quarter1,Thursday,3,1,0.379790941,0.045973532,0.263888889,0.027777778,0,0,0,57,0.808001143,0,1
02-05-15,Quarter1,Thursday,6,0.863013699,0,0,0.037037037,0,0,0,0,8,0.7993334,0,0
02-05-15,Quarter1,Thursday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.758922846,0,0
02-05-15,Quarter1,Thursday,7,0.863013699,0.02013163,0,0.046296296,0,0,0,0,10,0.691747346,0,0
02-05-15,Quarter1,Thursday,1,1,0.02013163,0,0.055555556,0,0,0,0,12,0.689895978,0,0
02-05-15,Quarter1,Thursday,12,1,0.239256678,0.046838509,0.027777778,0.010555556,0,0,0,34,0.639321897,0,1
02-05-15,Quarter1,Thursday,9,1,0.507549361,0.046233025,0.268518519,0.013888889,0,0,0,58,0.63858948,0,1
02-05-15,Quarter1,Thursday,10,1,0.02013163,0,0.037037037,0,0,0,0,8,0.60658445,0,0
02-05-15,Quarter1,Thursday,11,0.931506849,0.138404955,0.028890234,0.097222222,0.009444444,0,0,0,26,0.582695234,0,1
02-05-15,Quarter1,Thursday,6,0.863013699,0.307588076,0.033128622,0.106481481,0.008333333,0,0,0,33,0.525946445,0,1
02-05-15,Quarter1,Thursday,5,0.863013699,0.526519551,0.024089612,0.268518519,0,0,0,0,58,0.370469498,0,1
02-05-15,Quarter1,Thursday,7,0,0.413472706,0.069544157,0.268518519,0,0,0,0,58,0.326072978,0,1
02-05-15,Quarter1,Thursday,4,0.589041096,0.526519551,0.018034772,0.24537037,0.006388889,0,0,0.5,53,0.301122146,0,1
02-05-15,Quarter1,Thursday,8,0.863013699,0.413472706,0.050471413,0.263888889,0,0,0,0,57,0.296419014,0,1
02-07-15,Quarter1,Saturday,2,1,0.02013163,0,0.115740741,0,0,0,0,25,0.92131689,0,0
02-07-15,Quarter1,Saturday,2,1,0.379790941,0.051293141,0.266203704,0.031388889,0,0,0,58,0.864199165,0,1
02-07-15,Quarter1,Saturday,3,1,0.379790941,0.045843785,0.263888889,0.027777778,0,0,0,57,0.808001143,0,1
02-07-15,Quarter1,Saturday,1,1,0.379790941,0.066343742,0.261574074,0.024444444,0,0,0,57,0.751557628,0,1
02-07-15,Quarter1,Saturday,10,1,0.379790941,0.049390191,0.259259259,0.024444444,0,0,0,56,0.75155094,0,1
02-07-15,Quarter1,Saturday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.75040217,0,0
02-07-15,Quarter1,Saturday,1,1,0.02013163,0,0.046296296,0,0,0,0,10,0.717666487,0,0
02-07-15,Quarter1,Saturday,6,0.931506849,0,0,0.037037037,0,0,0,0,8,0.690318879,0,0
02-07-15,Quarter1,Saturday,12,1,0.239256678,0.04415708,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
02-07-15,Quarter1,Saturday,9,1,0.507549361,0.0358533,0.268518519,0.013888889,0,0,0,58,0.63858948,0,1
02-07-15,Quarter1,Saturday,9,1,0.02013163,0,0.037037037,0,0,0,0,8,0.60658445,0,0
02-07-15,Quarter1,Saturday,6,0.931506849,0.307588076,0.035161318,0.060185185,0.009444444,0,0,0,33,0.582830692,0,1
02-07-15,Quarter1,Saturday,11,0.931506849,0.138404955,0.029279474,0.125,0.0125,0,0,0,27,0.582275465,0,1
02-07-15,Quarter1,Saturday,7,0.863013699,0.02013163,0,0.046296296,0,0,0,0,10,0.543637963,0,0
02-07-15,Quarter1,Saturday,7,0.863013699,0.413472706,0.028457746,0.268518519,0,0.9,1,0,58,0.483307953,0,1
02-07-15,Quarter1,Saturday,4,0.726027397,0.526519551,0.021018943,0.261574074,0.008333333,0,0,0.5,57,0.413336502,0,1
02-07-15,Quarter1,Saturday,5,0.863013699,0.526519551,0.029711963,0.289351852,0,0,0,0,59,0.351799854,0,1
02-07-15,Quarter1,Saturday,4,1,0.027100271,0,0.037037037,0,0,0,0,8,0.241573762,0,0
02-07-15,Quarter1,Saturday,8,0.863013699,0.413472706,0.028198253,0.263888889,0,1,0.822222222,0,57,0.148425041,0,1
02-08-15,Quarter2,Sunday,2,1,0.379790941,0.053325837,0.266203704,0.031388889,0,0,0,57.5,0.864199165,0,1
02-08-15,Quarter2,Sunday,7,0.863013699,0.024196671,0,0.055555556,0,0,0,0,12,0.78374871,0,0
02-08-15,Quarter2,Sunday,10,1,0.379790941,0.060029409,0.259259259,0.024444444,0,0,0,56,0.752306792,0,1
02-08-15,Quarter2,Sunday,1,1,0.379790941,0.069846899,0.261574074,0.024444444,0,0,0,56.5,0.751557628,0,1
02-08-15,Quarter2,Sunday,3,1,0.379790941,0.05548828,0.259259259,0.024444444,0,0,0,56,0.75155094,0,1
02-08-15,Quarter2,Sunday,1,1,0.02013163,0,0.046296296,0,0,0,0,10,0.74358563,0,0
02-08-15,Quarter2,Sunday,12,1,0.022841657,0,0.041666667,0,0,0,0,9,0.741881495,0,0
02-08-15,Quarter2,Sunday,2,1,0.02013163,0,0.083333333,0,0,0,0,18,0.723837713,0,0
02-08-15,Quarter2,Sunday,8,0.863013699,0.024196671,0,0.069444444,0,0,0,0,15,0.68474285,0,0
02-08-15,Quarter2,Sunday,12,1,0.239256678,0.044373324,0.111111111,0.0175,0,0,0,34,0.639031541,0,1
02-08-15,Quarter2,Sunday,9,1,0.507549361,0.039313208,0.268518519,0.013888889,0,0,0,58,0.63858948,0,1
02-08-15,Quarter2,Sunday,6,0.931506849,0.307588076,0.028976732,0.152777778,0.009444444,0,0,0,33,0.582978307,0,1
02-08-15,Quarter2,Sunday,11,0.931506849,0.138404955,0.027203529,0.125,0.0125,0,0,0,27,0.582275465,0,1
02-08-15,Quarter2,Sunday,5,0.863013699,0.526519551,0.032609636,0.270833333,0,0,0,0,58.5,0.526554523,0,1
02-08-15,Quarter2,Sunday,6,0.931506849,0,0,0.037037037,0,0,0,0,8,0.424595985,0,0
02-08-15,Quarter2,Sunday,9,1,0.02013163,0,0.037037037,0,0,0,0,8,0.421447721,0,0
02-08-15,Quarter2,Sunday,4,0.794520548,0.526519551,0.030793184,0.261574074,0.012222222,0,0,0.5,56.5,0.377288856,0,1
